1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1
2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905
2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905
2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905
1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1
2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905
2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905
2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,2.71828182845905,1,2.71828182845905,2.71828182845905
1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1
1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,2.71828182845905,1,1,2.71828182845905,1,1,1,2.71828182845905,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,2.71828182845905,1,1,1,2.71828182845905,1,1
